Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
47,0,Travel_Rarely,1482,Research & Development,5,5,Life Sciences,1,447,4,Male,42,3,5,Research Director,3,Married,18300.0,16375,4,Y,No,11,3,2,80,1,21,2,3,3,2,1,1
40,0,Travel_Rarely,1416,Research & Development,2,2,Medical,1,352,1,Male,49,3,5,Research Director,3,Divorced,19436.0,5949,0,Y,No,19,3,4,80,1,22,5,3,21,7,3,9
53,0,Travel_Rarely,447,Research & Development,2,3,Medical,1,1472,4,Male,39,4,4,Research Director,2,Single,16598.0,19764,4,Y,No,12,3,2,80,0,35,2,2,9,8,8,8
30,0,Travel_Rarely,1358,Sales,16,1,Life Sciences,1,1479,4,Male,96,3,2,Sales Executive,3,Married,5301.0,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2
31,0,Travel_Rarely,746,Research & Development,8,4,Life Sciences,1,98,3,Female,61,3,2,Manufacturing Director,4,Single,4424.0,20682,1,Y,No,23,4,4,80,0,11,2,3,11,7,1,8
36,0,Non-Travel,1229,Sales,8,4,Technical Degree,1,990,1,Male,84,3,2,Sales Executive,4,Divorced,5079.0,25952,4,Y,No,13,3,4,80,2,12,3,3,7,7,0,7
46,0,Travel_Rarely,150,Research & Development,2,4,Technical Degree,1,1228,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379.0,17433,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4
24,0,Travel_Frequently,535,Sales,24,3,Medical,1,632,4,Male,38,3,1,Sales Representative,4,Married,2400.0,5530,0,Y,No,13,3,3,80,2,3,3,3,2,2,2,1
24,0,Travel_Rarely,477,Research & Development,24,3,Medical,1,1173,4,Male,49,3,1,Laboratory Technician,2,Single,3597.0,6409,8,Y,No,22,4,4,80,0,6,2,3,4,3,1,2
24,0,Travel_Frequently,897,Human Resources,10,3,Medical,1,1746,1,Male,59,3,1,Human Resources,4,Married,2145.0,2097,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1
40,0,Non-Travel,1151,Research & Development,9,5,Life Sciences,1,287,4,Male,63,2,2,Healthcare Representative,4,Married,4876.0,14242,9,Y,No,14,3,4,80,1,5,5,1,3,2,0,2
52,0,Travel_Rarely,956,Research & Development,6,2,Technical Degree,1,630,4,Male,78,3,2,Research Scientist,1,Divorced,5577.0,22087,3,Y,Yes,12,3,2,80,2,18,3,3,10,9,6,9
39,0,Travel_Rarely,408,Research & Development,2,4,Technical Degree,1,721,4,Female,80,2,2,Healthcare Representative,3,Single,4553.0,20978,1,Y,No,11,3,1,80,0,20,4,3,20,7,11,10
40,0,Travel_Frequently,530,Research & Development,1,4,Life Sciences,1,119,3,Male,78,2,4,Healthcare Representative,2,Married,13503.0,14115,1,Y,No,22,4,4,80,1,22,3,2,22,3,11,11
31,0,Travel_Rarely,192,Research & Development,2,4,Life Sciences,1,426,3,Male,32,3,1,Research Scientist,4,Divorced,2695.0,7747,0,Y,Yes,18,3,2,80,1,3,2,1,2,2,2,2
27,0,Travel_Frequently,294,Research & Development,10,2,Life Sciences,1,733,4,Male,32,3,3,Manufacturing Director,1,Divorced,8793.0,4809,1,Y,No,21,4,3,80,2,9,4,2,9,7,1,7
30,0,Travel_Rarely,1329,Sales,29,4,Life Sciences,1,1211,3,Male,61,3,2,Sales Executive,1,Divorced,4115.0,13192,8,Y,No,19,3,3,80,3,8,3,3,4,3,0,3
33,0,Travel_Rarely,117,Research & Development,9,3,Medical,1,1238,1,Male,60,3,1,Research Scientist,4,Married,2781.0,6311,0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10
37,0,Non-Travel,1413,Research & Development,5,2,Technical Degree,1,1440,3,Male,84,4,1,Laboratory Technician,3,Single,3500.0,25470,0,Y,No,14,3,1,80,0,7,2,1,6,5,1,3
32,0,Travel_Rarely,120,Research & Development,6,5,Life Sciences,1,231,3,Male,43,3,1,Research Scientist,3,Single,3038.0,12430,3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4
55,0,Travel_Rarely,1229,Research & Development,4,4,Life Sciences,1,1501,4,Male,30,3,2,Healthcare Representative,3,Married,4035.0,16143,0,Y,Yes,16,3,2,80,0,4,2,3,3,2,1,2
38,0,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,Married,5405.0,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3
35,0,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married,4788.0,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2
52,0,Travel_Rarely,956,Research & Development,6,2,Technical Degree,1,630,4,Male,78,3,2,Research Scientist,1,Divorced,5577.0,22087,3,Y,Yes,12,3,2,80,2,18,3,3,10,9,6,9
33,0,Non-Travel,1283,Sales,2,3,Marketing,1,1756,4,Female,62,3,2,Sales Executive,2,Single,5147.0,10697,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7
22,0,Non-Travel,457,Research & Development,26,2,Other,1,1605,2,Female,85,2,1,Research Scientist,3,Married,2814.0,10293,1,Y,Yes,14,3,2,80,0,4,2,2,4,2,1,3
29,0,Travel_Frequently,410,Research & Development,2,1,Life Sciences,1,1513,4,Female,97,3,1,Laboratory Technician,2,Married,3180.0,4668,0,Y,No,13,3,3,80,3,4,3,3,3,2,0,2
54,0,Travel_Rarely,157,Research & Development,10,3,Medical,1,1980,3,Female,77,3,2,Manufacturing Director,1,Single,4440.0,25198,6,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4
43,0,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,1971,1,Male,30,3,3,Healthcare Representative,3,Married,7510.0,16873,1,Y,No,17,3,2,80,1,10,1,3,10,9,0,9
58,0,Travel_Rarely,1272,Research & Development,5,3,Technical Degree,1,940,3,Female,37,2,3,Healthcare Representative,2,Divorced,10552.0,9255,2,Y,Yes,13,3,4,80,1,24,3,3,6,0,0,4
34,0,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4,Female,32,1,2,Sales Executive,4,Single,6029.0,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2
50,0,Travel_Frequently,809,Sales,12,3,Marketing,1,174,3,Female,77,3,3,Sales Executive,4,Single,9208.0,6645,4,Y,No,11,3,4,80,0,16,3,3,2,2,2,1
51,0,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,13116.0,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2
42,0,Travel_Rarely,300,Research & Development,2,3,Life Sciences,1,2031,1,Male,56,3,5,Manager,3,Married,18880.0,17312,5,Y,No,11,3,1,80,0,24,2,2,22,6,4,14
35,0,Travel_Rarely,670,Research & Development,10,4,Medical,1,1587,1,Female,51,3,2,Healthcare Representative,3,Single,6142.0,4223,3,Y,Yes,16,3,3,80,0,10,4,3,5,2,0,4
38,0,Travel_Rarely,1495,Research & Development,10,3,Medical,1,634,3,Female,76,3,2,Healthcare Representative,3,Married,9824.0,22174,3,Y,No,19,3,3,80,1,18,4,3,1,0,0,0
32,0,Non-Travel,1109,Research & Development,29,4,Medical,1,1046,4,Female,69,3,1,Laboratory Technician,3,Single,4025.0,11135,9,Y,No,12,3,2,80,0,10,2,3,8,7,7,7
34,0,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3,Divorced,8628.0,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1
38,0,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,1997,1,Male,72,2,2,Manufacturing Director,3,Married,5321.0,14284,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7
32,0,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1,1235,4,Female,38,3,2,Research Scientist,3,Single,4998.0,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7
26,0,Travel_Frequently,1479,Research & Development,1,3,Life Sciences,1,384,3,Female,84,3,2,Manufacturing Director,2,Divorced,6397.0,26767,1,Y,No,20,4,1,80,1,6,6,1,6,5,1,4
27,0,Non-Travel,1277,Research & Development,8,5,Life Sciences,1,1094,1,Male,87,1,1,Laboratory Technician,3,Married,4621.0,5869,1,Y,No,19,3,4,80,3,3,4,3,3,2,1,2
36,0,Travel_Frequently,469,Research & Development,3,3,Technical Degree,1,1257,3,Male,46,3,1,Research Scientist,2,Married,3692.0,9256,1,Y,No,12,3,3,80,0,12,2,2,11,10,0,7
35,0,Travel_Rarely,1219,Sales,18,3,Medical,1,975,3,Female,86,3,2,Sales Executive,3,Married,4601.0,6179,1,Y,No,16,3,2,80,0,5,3,3,5,2,1,0
30,0,Travel_Rarely,793,Research & Development,16,1,Life Sciences,1,1729,2,Male,33,3,1,Research Scientist,4,Married,2862.0,3811,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8
36,0,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,4,Female,73,3,2,Research Scientist,2,Married,6962.0,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0
45,0,Non-Travel,336,Sales,26,3,Marketing,1,1612,1,Male,52,2,2,Sales Executive,1,Married,4385.0,24162,1,Y,No,15,3,1,80,1,10,2,3,10,7,4,5
35,0,Travel_Rarely,384,Sales,8,4,Life Sciences,1,805,1,Female,72,3,1,Sales Representative,4,Married,2572.0,20317,1,Y,No,16,3,2,80,1,3,1,2,3,2,0,2
24,0,Travel_Rarely,350,Research & Development,21,2,Technical Degree,1,1551,3,Male,57,2,1,Laboratory Technician,1,Divorced,2296.0,10036,0,Y,No,14,3,2,80,3,2,3,3,1,1,0,0
39,0,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,2014,1,Male,52,3,2,Research Scientist,4,Single,4108.0,5340,7,Y,No,13,3,1,80,0,18,2,3,7,7,1,7
22,0,Travel_Rarely,581,Research & Development,1,2,Life Sciences,1,2007,4,Male,63,3,1,Research Scientist,3,Single,3375.0,17624,0,Y,No,12,3,4,80,0,4,2,4,3,2,1,2
38,0,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,1,273,4,Male,54,3,2,Manufacturing Director,4,Married,6261.0,4185,3,Y,No,18,3,1,80,1,9,3,1,7,7,1,7
35,0,Travel_Rarely,1349,Research & Development,7,2,Life Sciences,1,1601,3,Male,63,2,1,Laboratory Technician,4,Married,2690.0,7713,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1
55,0,Travel_Rarely,282,Research & Development,2,2,Medical,1,1336,4,Female,58,1,5,Manager,3,Married,19187.0,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11
32,0,Non-Travel,1109,Research & Development,29,4,Medical,1,1046,4,Female,69,3,1,Laboratory Technician,3,Single,4025.0,11135,9,Y,No,12,3,2,80,0,10,2,3,8,7,7,7
36,0,Travel_Rarely,1120,Sales,11,4,Marketing,1,2045,2,Female,100,2,2,Sales Executive,4,Married,6652.0,14369,4,Y,No,13,3,1,80,1,8,2,2,6,3,0,0
35,0,Travel_Rarely,890,Sales,2,3,Marketing,1,49,4,Female,97,3,1,Sales Representative,4,Married,2014.0,9687,1,Y,No,13,3,1,80,0,2,3,3,2,2,2,2
41,0,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,1999,4,Male,76,3,1,Research Scientist,4,Married,2782.0,21412,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0
37,0,Non-Travel,1063,Research & Development,25,5,Medical,1,529,2,Female,72,3,2,Research Scientist,3,Married,4449.0,23866,3,Y,Yes,15,3,1,80,2,15,2,3,13,11,10,7
33,0,Travel_Rarely,213,Research & Development,7,3,Medical,1,817,3,Male,49,3,3,Research Director,3,Married,11691.0,25995,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7
42,0,Travel_Rarely,933,Research & Development,29,3,Life Sciences,1,836,2,Male,98,3,2,Manufacturing Director,2,Married,4434.0,11806,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8
40,0,Travel_Rarely,1416,Research & Development,2,2,Medical,1,352,1,Male,49,3,5,Research Director,3,Divorced,19436.0,5949,0,Y,No,19,3,4,80,1,22,5,3,21,7,3,9
34,0,Travel_Rarely,937,Sales,1,3,Marketing,1,1950,1,Male,32,3,3,Sales Executive,4,Single,9888.0,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1
26,0,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single,4684.0,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2
39,0,Travel_Rarely,408,Research & Development,2,4,Technical Degree,1,721,4,Female,80,2,2,Healthcare Representative,3,Single,4553.0,20978,1,Y,No,11,3,1,80,0,20,4,3,20,7,11,10
30,0,Non-Travel,990,Research & Development,7,3,Technical Degree,1,1482,3,Male,64,3,1,Research Scientist,3,Divorced,1274.0,7152,1,Y,No,13,3,2,80,2,1,2,2,1,0,0,0
39,0,Non-Travel,105,Research & Development,9,3,Life Sciences,1,2022,4,Male,87,3,5,Manager,4,Single,19431.0,15302,2,Y,No,13,3,3,80,0,21,3,2,6,0,1,3
35,0,Travel_Frequently,138,Research & Development,2,3,Medical,1,269,2,Female,37,3,2,Laboratory Technician,2,Single,4425.0,15986,5,Y,No,11,3,4,80,0,10,5,3,6,2,1,2
25,0,Travel_Rarely,1280,Research & Development,7,1,Medical,1,143,4,Male,64,2,1,Research Scientist,4,Married,2889.0,26897,1,Y,No,11,3,3,80,2,2,2,3,2,2,2,1
29,0,Travel_Rarely,942,Research & Development,15,1,Life Sciences,1,1202,2,Female,69,1,1,Research Scientist,4,Married,2168.0,26933,0,Y,Yes,18,3,1,80,1,6,2,2,5,4,1,3
35,0,Travel_Rarely,1229,Research & Development,8,1,Life Sciences,1,63,4,Male,36,4,1,Laboratory Technician,4,Married,2269.0,4892,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1
49,0,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,19161.0,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3
34,0,Travel_Frequently,878,Research & Development,10,4,Medical,1,277,4,Male,43,3,1,Research Scientist,3,Divorced,3815.0,5972,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,2,0
26,0,Travel_Rarely,192,Research & Development,1,2,Medical,1,1083,1,Male,59,2,1,Laboratory Technician,1,Married,3955.0,11141,1,Y,No,16,3,1,80,2,6,2,3,5,3,1,3
29,0,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1260,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623.0,4204,1,Y,Yes,11,3,2,80,2,6,2,3,6,0,1,0
41,0,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,Female,81,3,3,Sales Executive,3,Divorced,10447.0,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5
34,0,Travel_Rarely,167,Research & Development,8,5,Life Sciences,1,775,2,Female,32,3,2,Manufacturing Director,1,Divorced,5121.0,4187,3,Y,No,14,3,3,80,1,7,3,3,0,0,0,0
41,0,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,734,4,Male,59,2,5,Manager,3,Married,19189.0,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10
52,0,Travel_Frequently,322,Research & Development,28,2,Medical,1,1401,4,Female,59,4,4,Manufacturing Director,3,Married,13247.0,9731,2,Y,Yes,11,3,2,80,1,24,3,2,5,3,0,2
54,0,Travel_Frequently,1050,Research & Development,11,4,Medical,1,1520,2,Female,87,3,4,Manager,4,Divorced,16032.0,24456,3,Y,No,20,4,1,80,1,26,2,3,14,9,1,12
45,0,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,1,1719,4,Female,48,2,4,Research Director,2,Single,16704.0,17119,1,Y,No,11,3,3,80,0,21,2,3,21,6,8,6
40,0,Non-Travel,1094,Sales,28,3,Other,1,615,3,Male,58,1,3,Sales Executive,1,Divorced,10932.0,11373,3,Y,No,15,3,3,80,1,20,2,3,1,0,0,1
52,0,Travel_Rarely,1490,Research & Development,4,2,Life Sciences,1,546,4,Female,30,3,4,Manager,4,Married,16555.0,10310,2,Y,No,13,3,4,80,0,31,2,1,5,2,1,4
59,0,Travel_Rarely,142,Research & Development,3,3,Life Sciences,1,309,3,Male,70,2,1,Research Scientist,4,Married,2177.0,8456,3,Y,No,17,3,1,80,1,7,6,3,1,0,0,0
42,0,Travel_Rarely,932,Research & Development,1,2,Life Sciences,1,827,4,Female,43,2,2,Manufacturing Director,4,Married,6062.0,4051,9,Y,Yes,13,3,4,80,1,8,4,3,4,3,0,2
32,0,Travel_Rarely,529,Research & Development,2,3,Technical Degree,1,2038,4,Male,78,3,1,Research Scientist,1,Single,2439.0,11288,1,Y,No,14,3,4,80,0,4,4,3,4,2,1,2
37,0,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1,1394,3,Male,54,3,1,Research Scientist,3,Married,2996.0,5182,7,Y,Yes,15,3,4,80,0,8,2,3,6,4,1,3
34,0,Travel_Rarely,1351,Research & Development,1,4,Life Sciences,1,1580,2,Male,45,3,2,Research Scientist,4,Married,5484.0,13008,9,Y,No,17,3,2,80,1,9,3,2,2,2,2,1
29,0,Travel_Rarely,1370,Research & Development,3,1,Medical,1,1586,2,Male,87,3,1,Laboratory Technician,1,Single,4723.0,16213,1,Y,Yes,18,3,4,80,0,10,3,3,10,9,1,5
39,0,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,Married,5736.0,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2
34,0,Travel_Frequently,303,Sales,2,4,Marketing,1,216,3,Female,75,3,1,Sales Representative,3,Married,2231.0,11314,6,Y,No,18,3,4,80,1,6,3,3,4,3,1,2
29,0,Travel_Rarely,1328,Research & Development,2,3,Life Sciences,1,94,3,Male,76,3,1,Research Scientist,2,Married,2703.0,4956,0,Y,No,23,4,4,80,1,6,3,3,5,4,0,4
34,0,Travel_Frequently,1003,Research & Development,2,2,Life Sciences,1,1140,4,Male,95,3,2,Manufacturing Director,3,Single,4033.0,15834,2,Y,No,11,3,4,80,0,5,3,2,3,2,0,2
29,0,Travel_Rarely,1107,Research & Development,28,4,Life Sciences,1,1120,3,Female,93,3,1,Research Scientist,4,Divorced,2514.0,26968,4,Y,No,22,4,1,80,1,11,1,3,7,5,1,7
34,0,Travel_Frequently,878,Research & Development,10,4,Medical,1,277,4,Male,43,3,1,Research Scientist,3,Divorced,3815.0,5972,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,2,0
34,0,Non-Travel,999,Research & Development,26,1,Technical Degree,1,1374,1,Female,92,2,1,Research Scientist,3,Divorced,2029.0,15891,1,Y,No,20,4,3,80,3,5,2,3,5,4,0,0
42,0,Non-Travel,335,Research & Development,23,2,Life Sciences,1,1976,4,Male,37,2,2,Research Scientist,3,Single,4332.0,14811,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7
32,0,Travel_Rarely,1093,Sales,6,4,Medical,1,125,2,Male,87,3,2,Sales Executive,3,Single,5010.0,24301,1,Y,No,16,3,1,80,0,12,0,3,11,8,5,7
33,0,Travel_Rarely,1099,Research & Development,4,4,Medical,1,1502,1,Female,82,2,1,Laboratory Technician,2,Married,3838.0,8192,8,Y,No,11,3,4,80,0,8,5,3,5,4,0,2
41,0,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,334,3,Male,36,3,2,Research Scientist,1,Divorced,3072.0,19877,2,Y,No,16,3,1,80,2,17,2,2,1,0,0,0
46,0,Travel_Rarely,168,Sales,4,2,Marketing,1,1280,4,Female,33,2,5,Manager,2,Married,18789.0,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8
37,0,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,77,1,Male,51,2,2,Manufacturing Director,3,Divorced,5993.0,2689,1,Y,No,18,3,3,80,1,7,2,4,7,5,0,7
33,0,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968.0,18079,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8
38,0,Travel_Rarely,330,Research & Development,17,1,Life Sciences,1,1088,3,Female,65,2,3,Healthcare Representative,3,Married,8823.0,24608,0,Y,No,18,3,1,80,1,20,4,2,19,9,1,9
29,0,Travel_Rarely,1090,Sales,10,3,Marketing,1,766,4,Male,83,3,1,Sales Representative,2,Divorced,2297.0,17967,1,Y,No,14,3,4,80,2,2,2,3,2,2,2,2
38,0,Travel_Rarely,397,Research & Development,2,2,Medical,1,1638,4,Female,54,2,3,Manufacturing Director,3,Married,7756.0,14199,3,Y,Yes,19,3,4,80,1,10,6,4,5,4,0,2
23,0,Travel_Rarely,160,Research & Development,4,1,Medical,1,1735,3,Female,51,3,1,Laboratory Technician,2,Single,3295.0,12862,1,Y,No,13,3,3,80,0,3,3,1,3,2,1,2
40,0,Travel_Rarely,107,Sales,10,3,Technical Degree,1,1239,2,Female,84,2,2,Sales Executive,2,Divorced,6852.0,11591,7,Y,No,12,3,2,80,1,7,2,4,5,1,1,3
58,0,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,1308,1,Male,88,3,1,Research Scientist,3,Divorced,2372.0,26076,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2
37,0,Travel_Rarely,671,Research & Development,19,3,Life Sciences,1,1631,3,Male,85,3,2,Manufacturing Director,3,Married,5768.0,26493,3,Y,No,17,3,1,80,3,9,2,2,4,3,0,2
29,0,Travel_Rarely,986,Research & Development,3,4,Medical,1,564,2,Male,93,2,3,Research Director,3,Married,11935.0,21526,1,Y,No,18,3,3,80,0,10,2,3,10,2,0,7
37,0,Travel_Rarely,1470,Research & Development,10,3,Medical,1,1640,2,Female,71,3,1,Research Scientist,2,Married,3936.0,9953,1,Y,No,11,3,1,80,1,8,2,1,8,4,7,7
48,0,Non-Travel,1262,Research & Development,1,4,Medical,1,1116,1,Male,35,4,4,Manager,4,Single,16885.0,16154,2,Y,No,22,4,3,80,0,27,3,2,5,4,2,1
42,0,Travel_Frequently,1474,Research & Development,5,2,Other,1,591,2,Male,97,3,1,Laboratory Technician,3,Married,2093.0,9260,4,Y,No,17,3,4,80,1,8,4,3,2,2,2,0
35,0,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,1,1728,4,Male,49,3,2,Manufacturing Director,3,Married,6883.0,5151,2,Y,No,16,3,2,80,1,17,3,3,7,7,0,7
39,0,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936,1,Male,87,3,2,Manufacturing Director,1,Married,5151.0,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9
43,0,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,1,1126,3,Female,83,3,3,Manufacturing Director,1,Married,10820.0,11535,8,Y,No,11,3,3,80,1,18,1,3,8,7,0,1
50,0,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,141,1,Female,73,3,5,Research Director,2,Married,18172.0,9755,3,Y,Yes,19,3,1,80,0,28,1,2,8,3,0,7
35,0,Travel_Rarely,982,Research & Development,1,4,Medical,1,1172,4,Male,58,2,1,Laboratory Technician,3,Married,2258.0,16340,6,Y,No,12,3,2,80,1,10,2,3,8,0,1,7
25,0,Travel_Rarely,1382,Sales,8,2,Other,1,2018,1,Female,85,3,2,Sales Executive,3,Divorced,4907.0,13684,0,Y,Yes,22,4,2,80,1,6,3,2,5,3,0,4
32,0,Non-Travel,300,Research & Development,1,3,Life Sciences,1,882,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314.0,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2
32,0,Travel_Frequently,116,Research & Development,13,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,2,Married,2743.0,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2
40,0,Travel_Rarely,896,Research & Development,2,3,Medical,1,1474,3,Male,68,3,1,Research Scientist,3,Divorced,2345.0,8045,2,Y,No,14,3,3,80,1,8,3,4,3,1,1,2
35,0,Non-Travel,1097,Research & Development,11,2,Medical,1,70,3,Male,79,2,3,Healthcare Representative,1,Married,9884.0,8302,2,Y,Yes,13,3,3,80,1,10,3,3,4,0,2,3
35,0,Non-Travel,1212,Sales,8,2,Marketing,1,1243,3,Female,78,2,3,Sales Executive,4,Married,10377.0,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12
36,0,Travel_Rarely,676,Research & Development,1,3,Other,1,823,3,Female,35,3,2,Manufacturing Director,2,Married,5228.0,23361,0,Y,No,15,3,1,80,1,10,2,3,9,7,0,5
39,0,Travel_Rarely,1387,Research & Development,10,5,Medical,1,1618,2,Male,76,3,2,Manufacturing Director,1,Married,5377.0,3835,2,Y,No,13,3,4,80,3,10,3,3,7,7,7,7
38,0,Travel_Frequently,1444,Human Resources,1,4,Other,1,1972,4,Male,88,3,1,Human Resources,2,Married,2991.0,5224,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2
29,0,Travel_Rarely,468,Research & Development,28,4,Medical,1,2054,4,Female,73,2,1,Research Scientist,1,Single,3785.0,8489,1,Y,No,14,3,2,80,0,5,3,1,5,4,0,4
34,0,Travel_Rarely,1351,Research & Development,1,4,Life Sciences,1,1580,2,Male,45,3,2,Research Scientist,4,Married,5484.0,13008,9,Y,No,17,3,2,80,1,9,3,2,2,2,2,1
47,0,Travel_Frequently,217,Sales,3,3,Medical,1,746,4,Female,49,3,4,Sales Executive,3,Divorced,13770.0,10225,9,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13
32,0,Travel_Frequently,116,Research & Development,13,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,2,Married,2743.0,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2
48,0,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,1258,4,Male,76,4,1,Laboratory Technician,2,Single,2559.0,16620,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0
32,0,Non-Travel,1200,Research & Development,1,4,Technical Degree,1,1574,4,Male,62,3,2,Research Scientist,1,Married,4087.0,25174,4,Y,No,14,3,2,80,1,9,3,2,6,5,1,2
42,0,Travel_Frequently,288,Research & Development,2,3,Life Sciences,1,1547,4,Male,40,3,3,Healthcare Representative,4,Married,10124.0,18611,2,Y,Yes,14,3,3,80,1,24,3,1,20,8,13,9
35,0,Travel_Rarely,195,Sales,1,3,Medical,1,620,1,Female,80,3,2,Sales Executive,3,Single,4859.0,6698,1,Y,No,16,3,4,80,0,5,3,3,5,4,0,3
29,0,Travel_Rarely,1246,Sales,19,3,Life Sciences,1,1497,3,Male,77,2,2,Sales Executive,3,Divorced,8620.0,23757,1,Y,No,14,3,3,80,2,10,3,3,10,7,0,4
31,0,Travel_Rarely,218,Sales,7,3,Technical Degree,1,416,2,Male,100,4,2,Sales Executive,4,Married,6929.0,12241,4,Y,No,11,3,2,80,1,10,3,2,8,7,7,7
19,0,Travel_Rarely,645,Research & Development,9,2,Life Sciences,1,1193,3,Male,54,3,1,Research Scientist,1,Single,2552.0,7172,1,Y,No,25,4,3,80,0,1,4,3,1,1,0,0
